160-62505181,DEL,KIX, Freight on hand,CX694 06 Aug
160-62503954,PVG,SYD, Freight accepted at airport,CX059 07 Aug
160-62503884,PVG,DEL, Freight accepted at airport,CX041 07 Aug
160-62503851,PVG,LHR, Delivered, 07 Aug
160-62503814,PVG,JFK, Freight accepted at airport,CX3259 06 Aug
160-62503755,PVG,LHR, Delivered, 01 Aug
160-62503733,PVG,HKG, Delivered, 04 Aug
160-62503571,PVG,LHR, Delivered, 24 Jul
160-62503405,PVG,LHR, Delivered, 27 Jul
160-62503350,PVG,HKG, Delivered, 16 Jul
160-62503044,NRT,HKG, Delivered, 08 Aug
160-62503033,NRT,HKG, Freight accepted at airport,CX005 05 Aug
160-62503000,NRT,HKG, Delivered, 26 Jul
160-62502996,NRT,HKG, Delivered, 20 Jul
160-62502985,NRT,HKG, Delivered, 13 Jul
160-62502834,TPE,LHR, Delivered, 17 Jul
160-62502801,TPE,HKG, Delivered, 05 Jul
160-62502790,TPE,HKG, Delivered, 04 Jul
160-62502764,TPE,HKG, Delivered, 01 Jul
160-62502716,TPE,HKG, Freight on hand,CX025 09 Jul
160-62502705,TPE,HKG, Delivered, 09 Jul
160-62502694,TPE,HKG, Delivered, 08 Jul
160-62502683,TPE,HKG, Delivered, 07 Jul
160-62502672,TPE,HKG, Freight on hand,CX481 05 Jul
160-62499684,TPE,HKG, Freight accepted at airport,CX005 07 Aug
160-62499673,TPE,HKG, Freight accepted at airport,CX005 07 Aug
160-62499662,TPE,HKG, Freight accepted at airport,CX495 07 Aug
160-62499625,TPE,HKG, Delivered, 06 Aug
160-62499592,TPE,HKG, Freight on hand,CX025 06 Aug
160-62499570,TPE,CTU, Freight accepted at airport,CX485 06 Aug
160-62499533,TPE,HKG, Delivered, 05 Aug
160-62499463,TPE,HKG, Delivered, 03 Aug
160-62499441,TPE,HKG, Delivered, 01 Aug
160-62499393,TPE,HKG, Delivered, 07 Aug
160-62499382,TPE,HKG, Delivered, 06 Aug
160-62499371,TPE,HKG, Delivered, 05 Aug
160-62499360,TPE,HKG, Delivered, 04 Aug
160-62499356,TPE,HKG, Delivered, 03 Aug
160-62499334,TPE,HKG, Delivered, 26 Jul
160-62499323,TPE,HKG, Delivered, 26 Jul
160-62499312,TPE,HKG, Delivered, 25 Jul
160-62499275,TPE,HKG, Delivered, 24 Jul
160-62499264,TPE,HKG, Delivered, 24 Jul
160-62499253,TPE,HKG, Delivered, 23 Jul
160-62499216,TPE,HKG, Delivered, 22 Jul
160-62499205,TPE,HKG, Delivered, 22 Jul
160-62499172,TPE,HKG, Delivered, 25 Jul
160-62499150,TPE,HKG, Delivered, 29 Jul
160-62499135,TPE,HKG, Freight on hand,CX025 30 Jul
160-62499124,TPE,HKG, Delivered, 29 Jul
160-62499113,TPE,HKG, Delivered, 29 Jul
160-62499102,TPE,HKG, Delivered, 28 Jul
160-62499091,TPE,HKG, Delivered, 27 Jul
160-62499080,TPE,HKG, Delivered, 22 Jul
160-62499076,TPE,HKG, Freight on hand,CX495 19 Jul
160-62499054,TPE,HKG, Delivered, 19 Jul
160-62499043,TPE,HKG, Delivered, 19 Jul
160-62499021,TPE,HKG, Delivered, 17 Jul
160-62498973,TPE,HKG, Delivered, 24 Jul
160-62498962,TPE,HKG, Delivered, 23 Jul
160-62498951,TPE,HKG, Freight on hand,CX2035 21 Jul
160-62498940,TPE,HKG, Delivered, 21 Jul
160-62498936,TPE,HKG, Delivered, 20 Jul
160-62498914,TPE,HKG, Delivered, 10 Jul
160-62498903,TPE,HKG, Delivered, 15 Jul
160-62498892,TPE,HKG, Delivered, 13 Jul
160-62498881,TPE,HKG, Delivered, 12 Jul
160-62498870,TPE,HKG, Delivered, 09 Jul
160-62498855,TPE,HKG, Delivered, 17 Jul
160-62498844,TPE,HKG, Delivered, 16 Jul
160-62498833,TPE,HKG, Delivered, 15 Jul
160-62498822,TPE,HKG, Delivered, 14 Jul
160-62498811,TPE,HKG, Delivered, 13 Jul
160-62498800,TPE,LHR, Delivered, 04 Jul
160-62498752,TPE,HKG, Delivered, 03 Aug
160-62498741,TPE,HKG, Delivered, 02 Aug
160-62498461,TPE,HKG, Freight accepted at airport,CX025 02 Jul
160-62498450,TPE,HKG, Delivered, 02 Jul
160-62498446,TPE,HKG, Delivered, 01 Jul
160-62498391,TPE,LHR, Delivered, 09 Jul
160-62492710,PVG,BLR, Freight accepted at airport,CX059 07 Aug
160-62492706,PVG,BLR, Freight accepted at airport,CX059 07 Aug
160-62492673,PVG,BLR, Freight accepted at airport,CX059 07 Aug
160-62491236,LAX,HKG, Manifest received,CX885 04 Aug
160-62491214,LAX,HKG, Manifest received,CX2091 13 Jul
160-62491203,LAX,HKG, Delivered, 13 Jul
160-62491192,LAX,HKG, Delivered, 17 Jul
160-62491181,LAX,HKG, Manifest received,CX2091 13 Jul
160-62491170,LAX,HKG, Delivered, 14 Jul
160-62491166,LAX,HKG, Delivered, 13 Jul
160-62491155,LAX,HKG, Delivered, 11 Jul
160-62491144,LAX,HKG, Delivered, 09 Jul
160-62491133,LAX,HKG, Delivered, 13 Jul
160-62491122,LAX,HKG, Delivered, 11 Jul
160-62491111,LAX,HKG, Delivered, 09 Jul
160-62491026,LAX,HKG, Delivered, 12 Jul
160-62491015,LAX,HKG, Delivered, 06 Jul
160-62491004,LAX,HKG, Delivered, 04 Jul
160-62490993,LAX,HKG, Delivered, 09 Jul
160-62490982,LAX,HKG, Freight on hand,CX2081 04 Jul
160-62490971,LAX,HKG, Delivered, 05 Jul
160-62490956,LAX,HKG, Delivered, 09 Jul
160-62490945,LAX,HKG, Delivered, 07 Jul
160-62490934,LAX,HKG, Delivered, 06 Jul
160-62490923,LAX,HKG, Delivered, 04 Jul
160-62490912,LAX,HKG, Freight accepted at airport,CX087 07 Jul
160-62490901,LAX,HKG, Delivered, 07 Jul
160-62490890,LAX,HKG, Delivered, 06 Jul
160-62490886,LAX,HKG, Delivered, 05 Jul
160-62490875,LAX,HKG, Delivered, 04 Jul
160-62490853,LAX,HKG, Delivered, 02 Jul
160-62490842,LAX,HKG, Delivered, 01 Jul
160-62490831,LAX,HKG, Delivered, 04 Jul
160-62490820,LAX,HKG, Delivered, 02 Jul
160-62490816,LAX,HKG, Delivered, 02 Jul
160-62490805,LAX,HKG, Delivered, 01 Jul
160-62490772,LAX,HKG, Delivered, 09 Jul
160-62490761,LAX,HKG, Delivered, 02 Jul
160-62490466,LAX,HKG, Manifest received,CX2091 29 Jun
160-62490385,LAX,HKG, Delivered, 13 Jul
160-62490363,LAX,HKG, Delivered, 17 Jul
160-62488941,MIA,HKG, Freight on hand,CX075 09 Jul
160-62488915,MIA,HKG, Delivered, 05 Jul
160-62483411,HKG,SYD, Airline Received, 07 Aug
160-62483400,HKG,SYD, Departed,CX101 07 Aug
160-62483326,HKG,JFK, Departed,CX3296 07 Aug
160-62483164,HKG,SYD, Departed,CX101 07 Aug
160-62482932,HKG,JFK, Freight accepted at airport,CX3294 04 Aug
160-62482770,HKG,LHR, Manifest received,CX251 03 Aug
160-62482766,HKG,LHR, Delivered, 03 Aug
160-62482571,HKG,AMS, Freight accepted at airport,CX2065 07 Aug
160-62482501,HKG,LHR, Delivered, 02 Aug
160-62482464,HKG,GDL, Delivered, 07 Aug
160-62482280,HKG,SYD, Airline Received, 07 Aug
160-62482195,HKG,LHR, Delivered, 28 Jul
160-62482011,HKG,LHR, Delivered, 26 Jul
160-62481930,HKG,LHR, Delivered, 25 Jul
160-62481926,HKG,LHR, Delivered, 25 Jul
160-62481915,HKG,LHR, Delivered, 25 Jul
160-62481801,HKG,LHR, Delivered, 24 Jul
160-62481705,HKG,LHR, Delivered, 23 Jul
160-62481694,HKG,LHR, Delivered, 22 Jul
160-62481683,HKG,LHR, Delivered, 22 Jul
160-62481580,HKG,LHR, Delivered, 26 Jul
160-62481510,HKG,LHR, Delivered, 28 Jul
160-62481506,HKG,LHR, Delivered, 27 Jul
160-62481495,HKG,LHR, Delivered, 25 Jul
160-62481484,HKG,LHR, Delivered, 25 Jul
160-62481473,HKG,LHR, Delivered, 24 Jul
160-62481462,HKG,LHR, Delivered, 23 Jul
160-62481451,HKG,LHR, Delivered, 22 Jul
160-62481090,HKG,LHR, Delivered, 14 Jul
160-62480773,HKG,LHR, Delivered, 10 Jul
160-62480633,HKG,LHR, Delivered, 25 Jul
160-62480600,HKG,LHR, Delivered, 08 Jul
160-62480596,HKG,LHR, Delivered, 08 Jul
160-62474672,CTU,HKG, Delivered, 03 Jul
160-62474661,CTU,HKG, Delivered, 03 Jul
160-62474650,CTU,HKG, Delivered, 03 Jul
160-62474646,CTU,HKG, Delivered, 03 Jul
160-62474624,CTU,HKG, Delivered, 03 Jul
160-62474602,CTU,HKG, Delivered, 03 Jul
160-62474591,CTU,HKG, Delivered, 03 Jul
160-62474576,CTU,HKG, Delivered, 03 Jul
160-62474543,CTU,HKG, Delivered, 03 Jul
160-62474532,CTU,HKG, Delivered, 03 Jul
160-62474521,CTU,HKG, Delivered, 01 Jul
160-62474510,CTU,HKG, Delivered, 01 Jul
160-62474506,CTU,HKG, Delivered, 01 Jul
160-62474495,CTU,HKG, Delivered, 01 Jul
160-62474484,CTU,HKG, Delivered, 01 Jul
160-62474473,CTU,HKG, Delivered, 01 Jul
160-62474462,CTU,HKG, Delivered, 01 Jul
160-62474451,CTU,HKG, Delivered, 01 Jul
160-62474440,CTU,HKG, Delivered, 01 Jul
160-62474436,CTU,HKG, Delivered, 01 Jul
160-62474392,CTU,HKG, Delivered, 01 Jul
160-62473670,CTU,LHR, Delivered, 09 Jul
160-62473666,CTU,LHR, Delivered, 09 Jul
160-62473655,CTU,LHR, Delivered, 09 Jul
160-62473633,CTU,LHR, Delivered, 01 Jul
160-62471161,BOM,HKG, Delivered, 22 Jul
160-62471150,BOM,HKG, Manifest received,CX660 18 Jul
160-62471102,BOM,HKG, Delivered, 17 Jul
160-62471091,BOM,HKG, Delivered, 19 Jul
160-62471065,BOM,HKG, Delivered, 15 Jul
160-62471021,BOM,HKG, Delivered, 12 Jul
160-62471010,BOM,HKG, Delivered, 11 Jul
160-62470984,BOM,HKG, Delivered, 10 Jul
160-62470973,BOM,HKG, Delivered, 08 Jul
160-62470962,BOM,HKG, Delivered, 04 Jul
160-62470940,BOM,HKG, Delivered, 03 Jul
160-62470914,BOM,HKG, Delivered, 01 Jul
160-62470516,BOM,HKG, Delivered, 04 Jul
160-62470505,BOM,HKG, Delivered, 04 Jul
160-62470494,BOM,HKG, Delivered, 03 Jul
160-62470483,BOM,HKG, Delivered, 03 Jul
160-62470450,BOM,HKG, Delivered, 01 Jul
160-62470446,BOM,HKG, Delivered, 01 Jul
160-62470413,BOM,HKG, Delivered, 11 Jul
160-62470402,BOM,HKG, Delivered, 10 Jul
160-62470391,BOM,HKG, Delivered, 10 Jul
160-62470380,BOM,HKG, Delivered, 08 Jul
160-62470376,BOM,HKG, Delivered, 08 Jul
160-62470354,BOM,HKG, Delivered, 11 Jul
160-62470343,BOM,HKG, Delivered, 08 Jul
160-62470332,BOM,HKG, Delivered, 04 Jul
160-62470310,BOM,HKG, Delivered, 01 Jul
160-62469282,CKG,HKG, Delivered, 12 Jul
160-62469260,CKG,HKG, Delivered, 12 Jul
160-62469234,CKG,HKG, Delivered, 09 Jul
160-62469190,CKG,JFK, Freight accepted at airport,CX094 09 Jul
160-62469186,CKG,HKG, Delivered, 07 Jul
160-62469131,CKG,HKG, Delivered, 06 Jul
160-62469050,CKG,HKG, Delivered, 04 Jul
160-62469002,CKG,HKG, Delivered, 02 Jul
160-62467285,MNL,HKG, Delivered, 06 Aug
160-62467274,MNL,HKG, Delivered, 06 Aug
160-62467263,MNL,HKG, Delivered, 05 Aug
160-62467252,MNL,HKG, Delivered, 04 Aug
160-62467241,MNL,HKG, Delivered, 05 Aug
160-62467226,MNL,HKG, Delivered, 04 Aug
160-62467204,MNL,HKG, Delivered, 03 Aug
160-62467193,MNL,HKG, Delivered, 05 Aug
160-62467171,MNL,HKG, Delivered, 02 Aug
160-62467145,MNL,HKG, Delivered, 05 Aug
160-62467134,MNL,HKG, Delivered, 04 Aug
160-62467123,MNL,HKG, Delivered, 05 Aug
160-62467101,MNL,HKG, Delivered, 03 Aug
160-62467090,MNL,HKG, Delivered, 06 Aug
160-62467064,MNL,HKG, Delivered, 05 Aug
160-62467053,MNL,HKG, Delivered, 05 Aug
160-62467042,MNL,HKG, Delivered, 05 Aug
160-62466994,MNL,HKG, Delivered, 01 Aug
160-62466983,MNL,HKG, Delivered, 31 Jul
160-62466961,MNL,HKG, Delivered, 31 Jul
160-62466950,MNL,HKG, Delivered, 02 Aug
160-62466946,MNL,HKG, Delivered, 31 Jul
160-62466924,MNL,HKG, Delivered, 31 Jul
160-62466913,MNL,HKG, Delivered, 03 Aug
160-62466902,MNL,HKG, Delivered, 30 Jul
160-62466891,MNL,HKG, Delivered, 31 Jul
160-62466880,MNL,HKG, Delivered, 28 Jul
160-62466865,MNL,HKG, Delivered, 03 Aug
160-62466843,MNL,HKG, Delivered, 04 Aug
160-62466821,MNL,HKG, Delivered, 03 Aug
160-62466810,MNL,HKG, Delivered, 30 Jul
160-62466795,MNL,HKG, Delivered, 31 Jul
160-62466784,MNL,HKG, Delivered, 01 Aug
160-62466773,MNL,HKG, Delivered, 29 Jul
160-62466762,MNL,HKG, Delivered, 29 Jul
160-62466751,MNL,HKG, Manifest received,CX918 28 Jul
160-62466740,MNL,HKG, Delivered, 29 Jul
160-62466725,MNL,HKG, Delivered, 29 Jul
160-62466714,MNL,HKG, Delivered, 31 Jul
160-62466703,MNL,HKG, Delivered, 06 Aug
160-62466692,MNL,HKG, Delivered, 29 Jul
160-62466681,MNL,HKG, Delivered, 01 Aug
160-62466670,MNL,HKG, Delivered, 30 Jul
160-62466666,MNL,HKG, Delivered, 26 Jul
160-62466655,MNL,HKG, Delivered, 28 Jul
160-62466644,MNL,HKG, Delivered, 27 Jul
160-62466633,MNL,HKG, Delivered, 28 Jul
160-62466622,MNL,HKG, Delivered, 01 Aug
160-62466611,MNL,HKG, Delivered, 27 Jul
160-62466600,MNL,HKG, Delivered, 27 Jul
160-62466596,MNL,HKG, Delivered, 28 Jul
160-62466585,MNL,HKG, Delivered, 01 Aug
160-62466574,MNL,HKG, Delivered, 29 Jul
160-62466563,MNL,HKG, Delivered, 27 Jul
160-62466552,MNL,HKG, Delivered, 25 Jul
160-62466541,MNL,HKG, Manifest received,CX918 27 Jul
160-62466530,MNL,HKG, Delivered, 26 Jul
160-62466526,MNL,HKG, Delivered, 26 Jul
160-62466515,MNL,HKG, Delivered, 02 Aug
160-62466504,MNL,HKG, Delivered, 23 Jul
160-62466493,MNL,HKG, Delivered, 02 Aug
160-62466471,MNL,HKG, Delivered, 25 Jul
160-62466460,MNL,HKG, Delivered, 24 Jul
160-62466456,MNL,HKG, Delivered, 25 Jul
160-62466434,MNL,HKG, Delivered, 25 Jul
160-62466423,MNL,HKG, Delivered, 25 Jul
160-62466412,MNL,HKG, Delivered, 24 Jul
160-62466401,MNL,HKG, Delivered, 25 Jul
160-62466390,MNL,HKG, Delivered, 27 Jul
160-62466386,MNL,HKG, Delivered, 01 Aug
160-62466375,MNL,HKG, Delivered, 23 Jul
160-62466364,MNL,HKG, Delivered, 23 Jul
160-62466353,MNL,HKG, Delivered, 23 Jul
160-62466342,MNL,HKG, Delivered, 24 Jul
160-62466320,MNL,HKG, Delivered, 21 Jul
160-62466316,MNL,HKG, Delivered, 25 Jul
160-62466294,MNL,HKG, Delivered, 19 Jul
160-62466283,MNL,HKG, Delivered, 01 Aug
160-62466272,MNL,HKG, Delivered, 04 Aug
160-62466261,MNL,HKG, Delivered, 22 Jul
160-62466250,MNL,HKG, Delivered, 28 Jul
160-62466246,MNL,HKG, Delivered, 24 Jul
160-62466235,MNL,HKG, Delivered, 23 Jul
160-62466213,MNL,HKG, Delivered, 24 Jul
160-62466202,MNL,HKG, Delivered, 22 Jul
160-62466191,MNL,HKG, Delivered, 22 Jul
160-62466180,MNL,HKG, Delivered, 20 Jul
160-62466176,MNL,HKG, Delivered, 21 Jul
160-62466165,MNL,HKG, Delivered, 18 Jul
160-62466154,MNL,HKG, Delivered, 22 Jul
160-62466143,MNL,HKG, Delivered, 18 Jul
160-62466132,MNL,HKG, Delivered, 18 Jul
160-62466121,MNL,HKG, Delivered, 05 Aug
160-62466110,MNL,HKG, Delivered, 22 Jul
160-62466106,MNL,HKG, Delivered, 22 Jul
160-62466095,MNL,HKG, Delivered, 26 Jul
160-62466084,MNL,HKG, Delivered, 17 Jul
160-62466073,MNL,HKG, Delivered, 19 Jul
160-62466062,MNL,HKG, Delivered, 19 Jul
160-62466051,MNL,HKG, Delivered, 20 Jul
160-62466036,MNL,HKG, Delivered, 19 Jul
160-62466025,MNL,HKG, Delivered, 18 Jul
160-62466014,MNL,HKG, Delivered, 18 Jul
160-62466003,MNL,HKG, Delivered, 17 Jul
160-62465992,MNL,HKG, Delivered, 17 Jul
160-62465981,MNL,HKG, Delivered, 27 Jul
160-62465970,MNL,HKG, Delivered, 22 Jul
160-62465966,MNL,HKG, Delivered, 22 Jul
160-62465955,MNL,HKG, Delivered, 20 Jul
160-62465944,MNL,HKG, Freight accepted at airport,CX918 16 Jul
160-62465933,MNL,HKG, Delivered, 17 Jul
160-62465922,MNL,HKG, Delivered, 16 Jul
160-62465911,MNL,HKG, Delivered, 17 Jul
160-62465900,MNL,HKG, Delivered, 17 Jul
160-62465896,MNL,HKG, Delivered, 17 Jul
160-62465885,MNL,HKG, Delivered, 19 Jul
160-62465874,MNL,HKG, Delivered, 16 Jul
160-62465863,MNL,HKG, Delivered, 18 Jul
160-62465852,MNL,HKG, Delivered, 16 Jul
160-62465826,MNL,HKG, Delivered, 21 Jul
160-62465815,MNL,HKG, Delivered, 15 Jul
160-62778962,BKK,HKG, Manifest received,CX704 31 Jul
160-62778973,BKK,HKG, Manifest received,CX654 01 Aug
160-62778925,BKK,CKG, Manifest received,CX704 05 Aug
160-62778951,BKK,HKG, Manifest received,CX654 31 Jul
160-62778844,BKK,HKG, Manifest received,CX654 05 Aug
160-62778763,BKK,HKG, Manifest received,CX654 31 Jul
160-62778752,BKK,HKG, Delivered, 03 Aug
160-62778726,BKK,HKG, Delivered, 18 Jul
160-62778800,BKK,HKG, Delivered, 10 Jul
160-62778730,BKK,HKG, Manifest received,CX704 22 Jul
160-62777072,CGO,LHR, Delivered, 10 Jul
160-62778693,BKK,HKG, Manifest received,CX654 16 Jul
160-62778660,CGO,LHR, Delivered, 24 Jul
160-62778656,CGO,HKG, Delivered, 22 Jul
160-62778575,CGO,LHR, Delivered, 25 Jul
160-62776965,CGO,LHR, Delivered, 10 Jul
160-62776895,CGO,LHR, Delivered, 10 Jul
160-62777061,CGO,LHR, Delivered, 10 Jul
160-62776991,CGO,LHR, Delivered, 10 Jul
160-62776980,CGO,LHR, Delivered, 10 Jul
160-62776722,CGO,HKG, Delivered, 06 Jul
160-62776641,CGO,JFK, Freight accepted at airport,CX094 09 Jul
160-62776781,CGO,LHR, Delivered, 07 Jul
160-62776696,CGO,LHR, Delivered, 07 Jul
160-62776884,CGO,LHR, Delivered, 10 Jul
160-62768786,SGN,HKG, Delivered, 07 Aug
160-62768731,SGN,HKG, Delivered, 04 Aug
160-62768742,SGN,HKG, Delivered, 04 Aug
160-62768775,SGN,HKG, Delivered, 06 Aug
160-62768764,SGN,HKG, Delivered, 05 Aug
160-62768646,SGN,HKG, Freight accepted at airport,CX764 28 Jul
160-62768672,SGN,HKG, Delivered, 02 Aug
160-62768720,SGN,HKG, Delivered, 04 Aug
160-62768683,SGN,HKG, Delivered, 02 Aug
160-62768694,SGN,HKG, Delivered, 30 Jul
160-62768565,SGN,HKG, Delivered, 27 Jul
160-62768554,SGN,HKG, Delivered, 27 Jul
160-62768532,SGN,HKG, Freight accepted at airport,CX764 25 Jul
160-62768521,SGN,HKG, Delivered, 26 Jul
160-62768506,SGN,HKG, Delivered, 28 Jul
160-62768381,SGN,HKG, Delivered, 22 Jul
160-62768414,SGN,HKG, Delivered, 22 Jul
160-62768436,SGN,HKG, Delivered, 21 Jul
160-62768451,SGN,HKG, Delivered, 22 Jul
160-62768403,SGN,HKG, Delivered, 22 Jul
160-62768296,SGN,HKG, Delivered, 19 Jul
160-62768274,SGN,HKG, Delivered, 17 Jul
160-62768285,SGN,HKG, Delivered, 17 Jul
160-62768322,SGN,HKG, Delivered, 16 Jul
160-62768311,SGN,HKG, Freight on hand,CX766 18 Jul
160-62768226,SGN,HKG, Delivered, 14 Jul
160-62768241,SGN,HKG, Delivered, 15 Jul
160-62768263,SGN,HKG, Delivered, 16 Jul
160-62768252,SGN,HKG, Delivered, 16 Jul
160-62768230,SGN,HKG, Delivered, 15 Jul
160-62768215,SGN,HKG, Freight accepted at airport,CX766 13 Jul
160-62768204,SGN,HKG, Delivered, 13 Jul
160-62768101,SGN,HKG, Delivered, 12 Jul
160-62768156,SGN,HKG, Delivered, 14 Jul
160-62768145,SGN,HKG, Delivered, 14 Jul
160-62778962,BKK,HKG, Manifest received,CX704 31 Jul
160-62778844,BKK,HKG, Manifest received,CX654 05 Aug
160-62778951,BKK,HKG, Manifest received,CX654 31 Jul
160-62778925,BKK,CKG, Manifest received,CX704 05 Aug
160-62778973,BKK,HKG, Manifest received,CX654 01 Aug
160-62778973,BKK,HKG, Manifest received,CX654 01 Aug
160-62778925,BKK,CKG, Manifest received,CX704 05 Aug
160-62778844,BKK,HKG, Manifest received,CX654 05 Aug
160-62778962,BKK,HKG, Manifest received,CX704 31 Jul
160-62778951,BKK,HKG, Manifest received,CX654 31 Jul
160-62778752,BKK,HKG, Delivered, 03 Aug
160-62778726,BKK,HKG, Delivered, 18 Jul
160-62778800,BKK,HKG, Delivered, 10 Jul
160-62778730,BKK,HKG, Manifest received,CX704 22 Jul
160-62778763,BKK,HKG, Manifest received,CX654 31 Jul
160-62778693,BKK,HKG, Manifest received,CX654 16 Jul
160-62777072,CGO,LHR, Delivered, 10 Jul
160-62778575,CGO,LHR, Delivered, 25 Jul
160-62778660,CGO,LHR, Delivered, 24 Jul
160-62778656,CGO,HKG, Delivered, 22 Jul
160-62776965,CGO,LHR, Delivered, 10 Jul
160-62776895,CGO,LHR, Delivered, 10 Jul
160-62776991,CGO,LHR, Delivered, 10 Jul
160-62777061,CGO,LHR, Delivered, 10 Jul
160-62776980,CGO,LHR, Delivered, 10 Jul
160-62776722,CGO,HKG, Delivered, 06 Jul
160-62776781,CGO,LHR, Delivered, 07 Jul
160-62776641,CGO,JFK, Freight accepted at airport,CX094 09 Jul
160-62776884,CGO,LHR, Delivered, 10 Jul
160-62776696,CGO,LHR, Delivered, 07 Jul
160-62778962,BKK,HKG, Manifest received,CX704 31 Jul
160-62778951,BKK,HKG, Manifest received,CX654 31 Jul
160-62778925,BKK,CKG, Manifest received,CX704 05 Aug
160-62778844,BKK,HKG, Manifest received,CX654 05 Aug
160-62778973,BKK,HKG, Manifest received,CX654 01 Aug
160-62778726,BKK,HKG, Delivered, 18 Jul
160-62778800,BKK,HKG, Delivered, 10 Jul
160-62778730,BKK,HKG, Manifest received,CX704 22 Jul
160-62778752,BKK,HKG, Delivered, 03 Aug
160-62778763,BKK,HKG, Manifest received,CX654 31 Jul
160-62778693,BKK,HKG, Manifest received,CX654 16 Jul
160-62778656,CGO,HKG, Delivered, 22 Jul
160-62778660,CGO,LHR, Delivered, 24 Jul
160-62778575,CGO,LHR, Delivered, 25 Jul
160-62777072,CGO,LHR, Delivered, 10 Jul
160-62776980,CGO,LHR, Delivered, 10 Jul
160-62777061,CGO,LHR, Delivered, 10 Jul
160-62776991,CGO,LHR, Delivered, 10 Jul
160-62776965,CGO,LHR, Delivered, 10 Jul
160-62776895,CGO,LHR, Delivered, 10 Jul
160-62776722,CGO,HKG, Delivered, 06 Jul
160-62776696,CGO,LHR, Delivered, 07 Jul
160-62776641,CGO,JFK, Freight accepted at airport,CX094 09 Jul
160-62776884,CGO,LHR, Delivered, 10 Jul
160-62776781,CGO,LHR, Delivered, 07 Jul
160-62768786,SGN,HKG, Delivered, 07 Aug
160-62768731,SGN,HKG, Delivered, 04 Aug
160-62768764,SGN,HKG, Delivered, 05 Aug
160-62768775,SGN,HKG, Delivered, 06 Aug
160-62768742,SGN,HKG, Delivered, 04 Aug
160-62768683,SGN,HKG, Delivered, 02 Aug
160-62768646,SGN,HKG, Freight accepted at airport,CX764 28 Jul
160-62768672,SGN,HKG, Delivered, 02 Aug
160-62768694,SGN,HKG, Delivered, 30 Jul
160-62768720,SGN,HKG, Delivered, 04 Aug
160-62768532,SGN,HKG, Freight accepted at airport,CX764 25 Jul
160-62768565,SGN,HKG, Delivered, 27 Jul
160-62768521,SGN,HKG, Delivered, 26 Jul
160-62768506,SGN,HKG, Delivered, 28 Jul
160-62768554,SGN,HKG, Delivered, 27 Jul
160-62778951,BKK,HKG, Manifest received,CX654 31 Jul
160-62778973,BKK,HKG, Manifest received,CX654 01 Aug
160-62778844,BKK,HKG, Manifest received,CX654 05 Aug
160-62778925,BKK,CKG, Manifest received,CX704 05 Aug
160-62778962,BKK,HKG, Manifest received,CX704 31 Jul
160-62778730,BKK,HKG, Manifest received,CX704 22 Jul
160-62778800,BKK,HKG, Delivered, 10 Jul
160-62778726,BKK,HKG, Delivered, 18 Jul
160-62778752,BKK,HKG, Delivered, 03 Aug
160-62778763,BKK,HKG, Manifest received,CX654 31 Jul
160-62778693,BKK,HKG, Manifest received,CX654 16 Jul
160-62778575,CGO,LHR, Delivered, 25 Jul
160-62778660,CGO,LHR, Delivered, 24 Jul
160-62778656,CGO,HKG, Delivered, 22 Jul
160-62777072,CGO,LHR, Delivered, 10 Jul
160-62776991,CGO,LHR, Delivered, 10 Jul
160-62776895,CGO,LHR, Delivered, 10 Jul
160-62777061,CGO,LHR, Delivered, 10 Jul
160-62776965,CGO,LHR, Delivered, 10 Jul
160-62776980,CGO,LHR, Delivered, 10 Jul
160-62776884,CGO,LHR, Delivered, 10 Jul
160-62776781,CGO,LHR, Delivered, 07 Jul
160-62776641,CGO,JFK, Freight accepted at airport,CX094 09 Jul
160-62776722,CGO,HKG, Delivered, 06 Jul
160-62776696,CGO,LHR, Delivered, 07 Jul
160-62768731,SGN,HKG, Delivered, 04 Aug
160-62768786,SGN,HKG, Delivered, 07 Aug
160-62768742,SGN,HKG, Delivered, 04 Aug
160-62768764,SGN,HKG, Delivered, 05 Aug
160-62768775,SGN,HKG, Delivered, 06 Aug
160-62768683,SGN,HKG, Delivered, 02 Aug
160-62768672,SGN,HKG, Delivered, 02 Aug
160-62768720,SGN,HKG, Delivered, 04 Aug
160-62768694,SGN,HKG, Delivered, 30 Jul
160-62768646,SGN,HKG, Freight accepted at airport,CX764 28 Jul
160-62768532,SGN,HKG, Freight accepted at airport,CX764 25 Jul
160-62768506,SGN,HKG, Delivered, 28 Jul
160-62768565,SGN,HKG, Delivered, 27 Jul
160-62768554,SGN,HKG, Delivered, 27 Jul
160-62768521,SGN,HKG, Delivered, 26 Jul
160-62768436,SGN,HKG, Delivered, 21 Jul
160-62768403,SGN,HKG, Delivered, 22 Jul
160-62768381,SGN,HKG, Delivered, 22 Jul
160-62768414,SGN,HKG, Delivered, 22 Jul
160-62768451,SGN,HKG, Delivered, 22 Jul
160-62768274,SGN,HKG, Delivered, 17 Jul
160-62768285,SGN,HKG, Delivered, 17 Jul
160-64553112,HAN,HKG, Freight accepted at airport,CX742 07 Aug
160-64553005,HAN,HKG, Delivered, 04 Aug
160-64553031,HAN,HKG, Delivered, 04 Aug
160-64553086,HAN,HKG, Freight accepted at airport,CX2048 07 Aug
160-64553042,HAN,HKG, Delivered, 03 Aug
